"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: cacheEntryOverhead","Param: cacheMB","Param: fillByte","Param: preparation","Param: valueSize"
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.50","sample",1,1,667.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.90","sample",1,1,792.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.95","sample",1,1,833.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.99","sample",1,1,916.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.999","sample",1,1,4664.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.9999","sample",1,1,18004.912000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p1.00","sample",1,1,478720.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements","sample",1,3553032,1139.131692,1.809333,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.00","sample",1,1,791.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.50","sample",1,1,1042.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.90","sample",1,1,1500.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.95","sample",1,1,1500.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.99","sample",1,1,1582.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.999","sample",1,1,5952.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.9999","sample",1,1,34028.588800,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p1.00","sample",1,1,1638400.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements","sample",1,4592662,1746.838936,0.663731,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.00","sample",1,1,1500.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.50","sample",1,1,1666.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.90","sample",1,1,1792.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.95","sample",1,1,2500.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.99","sample",1,1,2540.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.999","sample",1,1,5792.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.9999","sample",1,1,17335.478400,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p1.00","sample",1,1,89728.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements","sample",1,3838217,4153.532176,4.796322,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.00","sample",1,1,3372.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.50","sample",1,1,4084.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.90","sample",1,1,4328.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.95","sample",1,1,4416.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.99","sample",1,1,4912.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.999","sample",1,1,10320.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p0.9999","sample",1,1,39168.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetElements:putFromByteArrayGetElements·p1.00","sample",1,1,2957312.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion","sample",1,4366283,241.964118,1.444489,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.50","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.90","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.95","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.99","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.999","sample",1,1,1624.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.9999","sample",1,1,8094.864000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p1.00","sample",1,1,1847296.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion","sample",1,4297264,244.859212,0.835781,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.50","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.90","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.95","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.99","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.999","sample",1,1,1624.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.9999","sample",1,1,7965.128000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p1.00","sample",1,1,933888.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion","sample",1,4248471,248.238541,1.352674,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.50","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.90","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.95","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.99","sample",1,1,291.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.999","sample",1,1,1540.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.9999","sample",1,1,7832.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p1.00","sample",1,1,1589248.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion","sample",1,4154684,252.994814,1.834350,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.50","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.90","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.95","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.99","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.999","sample",1,1,1624.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.9999","sample",1,1,8080.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p1.00","sample",1,1,2269184.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion","sample",1,3100408,338.703554,1.943752,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.50","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.90","sample",1,1,417.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.95","sample",1,1,458.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.99","sample",1,1,500.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.999","sample",1,1,2748.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.9999","sample",1,1,12080.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p1.00","sample",1,1,1650688.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion","sample",1,3559447,427.295593,1.733219,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.50","sample",1,1,375.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.90","sample",1,1,541.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.95","sample",1,1,542.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.99","sample",1,1,625.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.999","sample",1,1,2956.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.9999","sample",1,1,11698.649600,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p1.00","sample",1,1,1785856.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion","sample",1,3765344,895.517802,3.134622,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.00","sample",1,1,375.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.50","sample",1,1,1000.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.90","sample",1,1,1042.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.95","sample",1,1,1042.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.99","sample",1,1,1166.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.999","sample",1,1,4496.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.9999","sample",1,1,16080.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p1.00","sample",1,1,2961408.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion","sample",1,3708898,1289.642630,1.881108,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.00","sample",1,1,625.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.50","sample",1,1,1082.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.90","sample",1,1,1708.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.95","sample",1,1,1708.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.99","sample",1,1,1834.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.999","sample",1,1,5496.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.9999","sample",1,1,16583.046400,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p1.00","sample",1,1,1781760.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion","sample",1,3299395,2069.060978,4.052208,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.00","sample",1,1,1124.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.50","sample",1,1,1624.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.90","sample",1,1,2956.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.95","sample",1,1,3000.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.99","sample",1,1,3164.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.999","sample",1,1,7912.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.9999","sample",1,1,24160.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p1.00","sample",1,1,3137536.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion","sample",1,4277024,244.136832,0.345270,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.50","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.90","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.95","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayGetRegion:putFromByteArrayGetRegion·p0.99","sample",1,1,291.000000,NaN,"ns/op",1024,1,17,copyin,10
